brand_id,month,trxn_sum,trxn_count,clients_count
EjCbE2zd1,2024-08-01,1425.0,1,1
oOClWHUS,2023-10-01,207294.0,7,6
oOClWHUS,2023-11-01,239330.0,9,8
oOClWHUS,2023-12-01,221875.0,8,8
oOClWHUS,2024-01-01,343076.0,9,9
oOClWHUS,2024-02-01,1052803.0,28,25
oOClWHUS,2024-03-01,888880.0,28,24
oOClWHUS,2024-04-01,800703.0,22,21
oOClWHUS,2024-05-01,840394.0,23,21
oOClWHUS,2024-06-01,238934.0,9,9
oOClWHUS,2024-07-01,1274270.0,30,29
oOClWHUS,2024-08-01,1409790.0,35,33
oOClWHUS,2024-09-01,1653689.0,39,34
oOClWHUS,2024-10-01,263166.0,8,8
nMU763m,2023-10-01,162010.85,81,75
nMU763m,2023-11-01,323402.58,269,176
nMU763m,2023-12-01,410461.52,284,212
nMU763m,2024-01-01,845154.7,541,454
nMU763m,2024-02-01,682153.51,440,373
nMU763m,2024-03-01,883717.72,523,440
nMU763m,2024-04-01,1108108.28,645,527
nMU763m,2024-05-01,1194209.72,677,551
nMU763m,2024-06-01,1481538.77,833,675
nMU763m,2024-07-01,1499516.89,829,628
nMU763m,2024-08-01,1464148.26,908,701
nMU763m,2024-09-01,1570453.62,915,713
nMU763m,2024-10-01,1090828.57,643,490
122eV08jc,2023-10-01,84299.0,259,237
122eV08jc,2023-11-01,366330.0,1114,968
122eV08jc,2023-12-01,419253.0,1298,1048
122eV08jc,2024-01-01,335572.0,1030,927
122eV08jc,2024-02-01,428535.0,1321,1136
122eV08jc,2024-03-01,472634.0,1479,1195
122eV08jc,2024-04-01,311208.0,949,844
122eV08jc,2024-05-01,343904.0,1055,932
122eV08jc,2024-06-01,355466.0,1095,972
122eV08jc,2024-07-01,453522.41,1365,1230
122eV08jc,2024-08-01,550061.0,1546,1402
122eV08jc,2024-09-01,502125.0,1392,1262
122eV08jc,2024-10-01,381840.0,1063,956
GAJKTy,2023-10-01,315733.0,34,26
GAJKTy,2023-11-01,452140.0,93,63
GAJKTy,2023-12-01,524710.0,97,58
GAJKTy,2024-01-01,187310.0,72,55
GAJKTy,2024-02-01,293453.0,117,72
GAJKTy,2024-03-01,402011.0,114,66
GAJKTy,2024-04-01,1062820.0,98,64
GAJKTy,2024-05-01,451180.0,101,82
GAJKTy,2024-06-01,392460.0,97,73
GAJKTy,2024-07-01,463441.0,113,71
GAJKTy,2024-08-01,561210.0,125,85
GAJKTy,2024-09-01,776625.0,119,72
bCNue,2024-01-01,50820.0,2,2
bCNue,2024-02-01,44910.0,1,1
pwCmdGsH,2023-10-01,2878652.0,2576,2198
pwCmdGsH,2023-11-01,11204392.4,10077,6628
pwCmdGsH,2023-12-01,15103165.12,12961,8378
pwCmdGsH,2024-01-01,15836349.6,13430,8746
pwCmdGsH,2024-02-01,15638042.79,13107,8557
pwCmdGsH,2024-03-01,18436553.8,15171,9709
pwCmdGsH,2024-04-01,18143117.4,15185,9666
pwCmdGsH,2024-05-01,21043929.0,17624,11147
pwCmdGsH,2024-06-01,21450309.0,17741,11433
pwCmdGsH,2024-07-01,20948739.67,16882,10975
pwCmdGsH,2024-08-01,29934927.4,22988,15189
pwCmdGsH,2024-09-01,28586980.24,21800,14683
pwCmdGsH,2024-10-01,28115246.28,21371,14612
whOuoxvW,2023-12-01,1068.0,1,1
whOuoxvW,2024-01-01,685.0,1,1
whOuoxvW,2024-02-01,1437.0,1,1
whOuoxvW,2024-04-01,954.0,1,1
whOuoxvW,2024-07-01,2465.0,2,2
US8VuYn,2023-10-01,32029.0,2,2
US8VuYn,2023-11-01,192424.0,15,15
US8VuYn,2023-12-01,397124.0,9,9
US8VuYn,2024-01-01,60539.0,7,7
US8VuYn,2024-02-01,376677.0,23,22
US8VuYn,2024-03-01,229306.0,18,16
US8VuYn,2024-04-01,193190.0,13,12
US8VuYn,2024-05-01,107856.0,9,9
US8VuYn,2024-06-01,85423.0,9,8
US8VuYn,2024-07-01,292669.0,23,20
US8VuYn,2024-08-01,314006.0,21,19
US8VuYn,2024-09-01,138425.0,15,13
US8VuYn,2024-10-01,128721.0,13,13
zcgqmhBZ,2023-10-01,395164.0,20,20
zcgqmhBZ,2023-11-01,1486063.0,102,82
zcgqmhBZ,2023-12-01,848957.0,74,45
zcgqmhBZ,2024-01-01,914174.0,52,43
zcgqmhBZ,2024-02-01,484559.0,24,22
zcgqmhBZ,2024-03-01,478556.0,22,21
zcgqmhBZ,2024-04-01,268624.0,15,13
zcgqmhBZ,2024-05-01,85694.0,7,5
zcgqmhBZ,2024-06-01,116187.0,7,7
hSxjXLF,2023-10-01,66900.0,32,32
hSxjXLF,2023-11-01,6100.0,3,3
hSxjXLF,2024-04-01,215700.0,100,98
hSxjXLF,2024-05-01,328000.0,128,128
hSxjXLF,2024-06-01,1117600.0,409,400
hSxjXLF,2024-07-01,1345110.0,441,431
hSxjXLF,2024-08-01,1194250.0,373,361
hSxjXLF,2024-09-01,895425.0,341,331
hSxjXLF,2024-10-01,243400.0,121,119
mmnuJqfN,2023-10-01,54621.0,9,9
mmnuJqfN,2023-11-01,497967.3,91,89
mmnuJqfN,2023-12-01,519018.0,88,82
mmnuJqfN,2024-01-01,187041.0,38,38
mmnuJqfN,2024-02-01,324305.0,56,55
mmnuJqfN,2024-03-01,397342.0,62,58
mmnuJqfN,2024-04-01,548594.0,80,78
mmnuJqfN,2024-05-01,306085.0,45,45
mmnuJqfN,2024-06-01,263571.0,49,48
mmnuJqfN,2024-07-01,327560.0,51,48
mmnuJqfN,2024-08-01,263950.0,43,41
mmnuJqfN,2024-09-01,148551.0,27,26
mmnuJqfN,2024-10-01,74100.0,10,10
TcHvpu,2023-10-01,84017.0,28,25
TcHvpu,2023-11-01,277793.0,107,86
TcHvpu,2023-12-01,280972.0,95,81
TcHvpu,2024-01-01,211594.0,80,63
TcHvpu,2024-02-01,227225.0,77,70
TcHvpu,2024-03-01,267202.0,82,77
TcHvpu,2024-04-01,315373.0,105,97
TcHvpu,2024-05-01,356726.0,113,89
TcHvpu,2024-06-01,293499.0,82,68
TcHvpu,2024-07-01,252771.0,70,63
TcHvpu,2024-08-01,337700.0,90,80
TcHvpu,2024-09-01,384093.0,103,98
TcHvpu,2024-10-01,256456.0,71,67
hsXznAj,2023-10-01,2818719.54,81,73
hsXznAj,2023-11-01,7254453.19,275,233
hsXznAj,2023-12-01,11520595.74,243,215
hsXznAj,2024-01-01,6793700.7,214,167
hsXznAj,2024-02-01,6182198.57,177,163
hsXznAj,2024-03-01,8611979.44,183,158
hsXznAj,2024-04-01,9761018.39,208,179
hsXznAj,2024-05-01,6426075.6,176,146
hsXznAj,2024-06-01,7231053.75,166,151
hsXznAj,2024-07-01,6904886.04,185,169
hsXznAj,2024-08-01,6356001.29,150,133
hsXznAj,2024-09-01,4994703.77,138,127
hsXznAj,2024-10-01,3616200.71,90,82
ac32hHG0c,2023-10-01,432427.0,125,113
ac32hHG0c,2023-11-01,1866918.0,556,497
ac32hHG0c,2023-12-01,764952.0,243,212
ac32hHG0c,2024-01-01,2009303.0,526,454
ac32hHG0c,2024-02-01,1695383.0,492,435
ac32hHG0c,2024-03-01,1831694.0,534,467
ac32hHG0c,2024-04-01,1694248.0,447,397
ac32hHG0c,2024-05-01,1888900.0,451,394
ac32hHG0c,2024-06-01,1544605.0,476,411
ac32hHG0c,2024-07-01,1909670.0,642,529
ac32hHG0c,2024-08-01,2225094.0,669,572
ac32hHG0c,2024-09-01,2078352.0,479,400
ac32hHG0c,2024-10-01,851774.0,276,241
qYPAKPtA,2023-10-01,4057386.53,61,40
qYPAKPtA,2023-11-01,18951836.84,197,142
qYPAKPtA,2023-12-01,14610978.59,176,129
qYPAKPtA,2024-01-01,30307390.72,154,122
qYPAKPtA,2024-02-01,38771388.52,210,157
qYPAKPtA,2024-03-01,41076562.6,287,199
qYPAKPtA,2024-04-01,49270365.86,314,202
qYPAKPtA,2024-05-01,52980683.53,297,192
qYPAKPtA,2024-06-01,67206954.64,275,201
qYPAKPtA,2024-07-01,67459187.16,250,188
qYPAKPtA,2024-08-01,51933277.31,258,193
qYPAKPtA,2024-09-01,47149285.73,248,195
qYPAKPtA,2024-10-01,34321111.74,104,81
NX7IcYw6,2023-11-01,22750.0,2,2
NX7IcYw6,2023-12-01,75865.0,4,4
NX7IcYw6,2024-01-01,19920.0,1,1
NX7IcYw6,2024-03-01,24900.0,1,1
NX7IcYw6,2024-04-01,45910.0,3,3
NX7IcYw6,2024-05-01,83500.0,4,4
NX7IcYw6,2024-07-01,79700.0,3,3
NX7IcYw6,2024-08-01,128810.0,7,7
NX7IcYw6,2024-09-01,21165.0,1,1
NX7IcYw6,2024-10-01,121809.0,5,5
GwTovOK45,2023-10-01,2040435.0,860,772
GwTovOK45,2023-11-01,7792135.0,3269,2759
GwTovOK45,2023-12-01,8488135.0,3412,2934
GwTovOK45,2024-01-01,7419290.5,2847,2483
GwTovOK45,2024-02-01,7680418.0,3002,2563
GwTovOK45,2024-03-01,8752701.79,3333,2819
GwTovOK45,2024-04-01,9336891.94,3841,3231
GwTovOK45,2024-05-01,9842859.08,3903,3311
GwTovOK45,2024-06-01,10887162.0,4357,3706
GwTovOK45,2024-07-01,10743123.0,4222,3542
GwTovOK45,2024-08-01,10536022.19,4011,3333
GwTovOK45,2024-09-01,9984151.41,3826,3158
GwTovOK45,2024-10-01,6124584.7,2435,2054
nT0gtdS,2023-10-01,217781.0,47,45
nT0gtdS,2023-11-01,877941.0,187,173
nT0gtdS,2023-12-01,963539.0,193,172
nT0gtdS,2024-01-01,819579.0,189,172
nT0gtdS,2024-02-01,1149039.0,247,229
nT0gtdS,2024-03-01,1313557.0,283,250
nT0gtdS,2024-04-01,905342.0,214,184
nT0gtdS,2024-05-01,813409.0,181,163
nT0gtdS,2024-06-01,777340.0,198,169
nT0gtdS,2024-07-01,913289.0,209,173
nT0gtdS,2024-08-01,1014587.0,262,203
nT0gtdS,2024-09-01,870725.0,207,169
nT0gtdS,2024-10-01,808942.0,193,162
TMLTj2p8g,2023-10-01,213580.0,12,12
TMLTj2p8g,2023-11-01,1400072.54,112,98
TMLTj2p8g,2023-12-01,1087846.25,71,68
TMLTj2p8g,2024-01-01,1009665.52,76,71
TMLTj2p8g,2024-02-01,1270924.14,89,82
TMLTj2p8g,2024-03-01,1101509.76,86,80
TMLTj2p8g,2024-04-01,488269.21,43,37
TMLTj2p8g,2024-05-01,473738.72,29,28
TMLTj2p8g,2024-06-01,1602935.02,94,88
TMLTj2p8g,2024-07-01,1208992.0,91,80
TMLTj2p8g,2024-08-01,624865.5,42,37
TMLTj2p8g,2024-09-01,1039428.3,41,36
TMLTj2p8g,2024-10-01,643282.2,31,29
XqPfZL,2023-10-01,4014670.75,3260,1736
XqPfZL,2023-11-01,16701467.4383,12710,5626
XqPfZL,2023-12-01,19274318.1329,15950,6592
XqPfZL,2024-01-01,19663033.8492,16383,6808
XqPfZL,2024-02-01,18744324.13,15460,6478
XqPfZL,2024-03-01,24156646.49,18849,7975
XqPfZL,2024-04-01,21113276.86,16726,7461
XqPfZL,2024-05-01,22413402.32,17607,7895
XqPfZL,2024-06-01,25698077.62,19731,8762
XqPfZL,2024-07-01,26378554.01,19863,8926
XqPfZL,2024-08-01,30325267.39,22297,10033
XqPfZL,2024-09-01,28441348.65,21010,9231
XqPfZL,2024-10-01,21431399.69,15109,6927
UP69y8,2023-10-01,406478.2,174,144
UP69y8,2023-11-01,1635890.27,650,483
UP69y8,2023-12-01,1592853.4,594,444
UP69y8,2024-01-01,1587350.6,557,440
UP69y8,2024-02-01,750407.86,303,240
UP69y8,2024-03-01,1139564.08,428,325
UP69y8,2024-04-01,973799.0,402,301
UP69y8,2024-05-01,3796378.96,1426,1188
UP69y8,2024-06-01,4324267.69,1823,1535
UP69y8,2024-07-01,4180669.21,1885,1548
UP69y8,2024-08-01,4811661.45,1995,1609
UP69y8,2024-09-01,4244780.97,1676,1373
UP69y8,2024-10-01,3286045.03,1101,970
0RE23Ybn6,2023-10-01,541926.0,152,148
0RE23Ybn6,2023-11-01,3676827.0,960,893
0RE23Ybn6,2023-12-01,4374332.0,1079,999
0RE23Ybn6,2024-01-01,3668752.0,974,911
0RE23Ybn6,2024-02-01,4276764.0,1038,980
0RE23Ybn6,2024-03-01,4509287.0,1105,1043
0RE23Ybn6,2024-04-01,3165816.0,770,730
0RE23Ybn6,2024-05-01,3468580.0,820,777
0RE23Ybn6,2024-06-01,3387935.6,864,800
0RE23Ybn6,2024-07-01,3536552.4,908,823
0RE23Ybn6,2024-08-01,3401254.0,823,745
0RE23Ybn6,2024-09-01,3768048.0,928,835
0RE23Ybn6,2024-10-01,2767827.0,668,594
kwTMSW,2023-10-01,232299.82,85,85
kwTMSW,2023-11-01,1585360.97,827,763
kwTMSW,2023-12-01,1522720.22,903,825
kwTMSW,2024-01-01,1871062.84,1008,960
kwTMSW,2024-02-01,2745190.37,1474,1347
kwTMSW,2024-03-01,4873661.78,2197,1984
kwTMSW,2024-04-01,2484162.32,1416,1274
kwTMSW,2024-05-01,2807139.29,1545,1412
kwTMSW,2024-06-01,3097340.35,1494,1378
kwTMSW,2024-07-01,2897679.87,1424,1297
kwTMSW,2024-08-01,3024247.32,1532,1421
kwTMSW,2024-09-01,3213938.21,1642,1495
kwTMSW,2024-10-01,2465362.66,1199,1113
2ewZbBlz,2023-10-01,159459.0,24,19
2ewZbBlz,2023-11-01,398684.0,87,45
2ewZbBlz,2023-12-01,603100.0,113,88
2ewZbBlz,2024-01-01,1102209.0,193,143
2ewZbBlz,2024-02-01,1609136.0,272,188
2ewZbBlz,2024-03-01,2847784.0,411,245
2ewZbBlz,2024-04-01,2530786.0,430,275
2ewZbBlz,2024-05-01,2221892.0,388,245
2ewZbBlz,2024-06-01,2864455.0,395,251
2ewZbBlz,2024-07-01,2486531.0,395,229
2ewZbBlz,2024-08-01,2187245.0,427,260
2ewZbBlz,2024-09-01,2178887.0,402,241
2ewZbBlz,2024-10-01,1432733.0,292,184
UokUnp5p,2023-10-01,187253503.76,10175,8416
UokUnp5p,2023-11-01,572078440.85,30084,22208
UokUnp5p,2023-12-01,387993110.82,21122,16636
UokUnp5p,2024-01-01,504487409.32,22959,17556
UokUnp5p,2024-02-01,560413417.58,25240,19404
UokUnp5p,2024-03-01,662313364.71,36613,28555
UokUnp5p,2024-04-01,766257780.17,42974,34291
UokUnp5p,2024-05-01,728897140.07,43362,34152
UokUnp5p,2024-06-01,747315760.61,48918,38285
UokUnp5p,2024-07-01,783772110.56,45018,35130
UokUnp5p,2024-08-01,710905781.32,41084,32329
UokUnp5p,2024-09-01,707782284.71,44580,34778
UokUnp5p,2024-10-01,479764971.49,26948,21286
2cWKTt8,2023-10-01,1036051.0,2625,2340
2cWKTt8,2023-11-01,3540869.6,8976,7933
2cWKTt8,2023-12-01,3625031.1,8504,7507
2cWKTt8,2024-01-01,3345007.1,7922,7096
2cWKTt8,2024-02-01,3242601.1,7268,6618
2cWKTt8,2024-03-01,2970839.1,7164,6537
2cWKTt8,2024-04-01,2767494.1,7488,6810
2cWKTt8,2024-05-01,2459654.1,7655,6927
2cWKTt8,2024-06-01,2933586.1,7496,6735
2cWKTt8,2024-07-01,2774363.1,6965,6282
2cWKTt8,2024-08-01,2871221.1,6691,5960
2cWKTt8,2024-09-01,2514544.1,6371,5676
2cWKTt8,2024-10-01,1672821.1,4423,4019
r3W3RUDK,2023-10-01,160310.0,28,28
r3W3RUDK,2023-11-01,327680.0,54,46
r3W3RUDK,2023-12-01,432429.0,71,61
r3W3RUDK,2024-01-01,427092.0,76,71
r3W3RUDK,2024-02-01,635073.0,112,103
r3W3RUDK,2024-03-01,978057.5,187,167
r3W3RUDK,2024-04-01,437397.5,82,76
r3W3RUDK,2024-05-01,437229.5,75,72
r3W3RUDK,2024-06-01,753186.0,208,198
r3W3RUDK,2024-07-01,1086540.5,291,282
r3W3RUDK,2024-08-01,1076944.43,249,233
r3W3RUDK,2024-09-01,1344691.37,276,251
r3W3RUDK,2024-10-01,1108610.9,207,194
TVXF1O3,2023-10-01,600210.0,17,12
TVXF1O3,2023-11-01,2330310.0,72,31
TVXF1O3,2023-12-01,2166719.0,66,32
TVXF1O3,2024-01-01,1609522.0,76,31
TVXF1O3,2024-02-01,2408583.0,76,27
TVXF1O3,2024-03-01,2276069.0,72,25
TVXF1O3,2024-04-01,2261756.5,59,27
TVXF1O3,2024-05-01,1791324.0,68,27
TVXF1O3,2024-06-01,2361942.2,93,32
TVXF1O3,2024-07-01,2359517.0,102,37
TVXF1O3,2024-08-01,2154204.0,73,34
TVXF1O3,2024-09-01,1798481.0,82,26
TVXF1O3,2024-10-01,1208951.0,44,19
ZK5qRyPps,2023-11-01,9452.0,1,1
ZK5qRyPps,2023-12-01,33393.0,2,2
ZK5qRyPps,2024-01-01,60013.0,3,3
ZK5qRyPps,2024-04-01,30885.0,1,1
ZK5qRyPps,2024-05-01,49610.0,2,1
ZK5qRyPps,2024-07-01,21216.0,1,1
ZK5qRyPps,2024-08-01,32872.0,2,2
ZK5qRyPps,2024-09-01,23926.0,3,3
bSZKfbO7,2023-10-01,902742.0,181,154
bSZKfbO7,2023-11-01,2949996.0,582,502
bSZKfbO7,2023-12-01,6830673.0,1685,1460
bSZKfbO7,2024-01-01,3106708.0,762,656
bSZKfbO7,2024-02-01,2328844.0,457,402
bSZKfbO7,2024-03-01,3678071.0,611,542
bSZKfbO7,2024-04-01,2234475.0,355,309
bSZKfbO7,2024-05-01,2258110.0,395,357
bSZKfbO7,2024-06-01,2519558.0,452,405
bSZKfbO7,2024-07-01,2002083.0,435,382
bSZKfbO7,2024-08-01,2470842.0,412,365
bSZKfbO7,2024-09-01,1388529.0,257,241
bSZKfbO7,2024-10-01,1196624.0,211,194
LYiQC,2023-10-01,180027.0,36,35
LYiQC,2023-11-01,4588447.0,736,712
LYiQC,2023-12-01,9592129.0,1840,1776
LYiQC,2024-01-01,10283379.0,2095,1994
LYiQC,2024-02-01,21252930.0,4348,4093
LYiQC,2024-03-01,14792387.01,2843,2688
LYiQC,2024-04-01,21774630.66,3488,3276
LYiQC,2024-05-01,39463617.64,6180,5681
LYiQC,2024-06-01,43634292.63,11167,10670
LYiQC,2024-07-01,35705578.78,5693,5357
LYiQC,2024-08-01,30550697.99,5131,4800
LYiQC,2024-09-01,26408200.0,4600,4363
LYiQC,2024-10-01,21830688.0,3959,3811
bAWbAnK,2023-10-01,1785390.0,517,413
bAWbAnK,2023-11-01,3875112.0,1152,753
bAWbAnK,2023-12-01,3369396.0,936,600
bAWbAnK,2024-01-01,2966255.0,879,566
bAWbAnK,2024-02-01,3006077.5,870,527
bAWbAnK,2024-03-01,3097335.5,812,462
bAWbAnK,2024-04-01,2664114.9,715,415
bAWbAnK,2024-05-01,2656605.5,738,417
bAWbAnK,2024-06-01,2530000.5,709,417
bAWbAnK,2024-07-01,2146510.3,532,326
bAWbAnK,2024-08-01,1237778.4,311,193
bAWbAnK,2024-09-01,957247.5,262,157
bAWbAnK,2024-10-01,764549.8,182,121
5YORpz5i,2023-12-01,277587.0,24,22
TOVTCU,2023-10-01,1696.0,1,1
TOVTCU,2023-11-01,71266.0,9,8
TOVTCU,2023-12-01,35015.97,14,10
TOVTCU,2024-01-01,13337.0,3,3
TOVTCU,2024-02-01,21134.0,5,5
TOVTCU,2024-03-01,9255.0,5,5
TOVTCU,2024-04-01,16235.0,8,8
TOVTCU,2024-05-01,10197.17,8,8
TOVTCU,2024-06-01,83509.0,10,5
TOVTCU,2024-07-01,23794.0,12,12
TOVTCU,2024-08-01,60550.0,20,16
TOVTCU,2024-09-01,47743.0,13,13
TOVTCU,2024-10-01,7275.0,5,4
f2N8QiIE,2023-10-01,12990.0,1,1
f2N8QiIE,2023-11-01,135120.0,8,8
f2N8QiIE,2023-12-01,56886.0,5,5
f2N8QiIE,2024-01-01,44070.0,3,3
f2N8QiIE,2024-02-01,137550.0,5,5
f2N8QiIE,2024-03-01,171440.0,6,6
f2N8QiIE,2024-04-01,238786.0,11,11
f2N8QiIE,2024-05-01,292211.0,7,7
f2N8QiIE,2024-06-01,184327.0,7,7
f2N8QiIE,2024-07-01,110911.0,6,6
f2N8QiIE,2024-08-01,58764.0,4,4
f2N8QiIE,2024-09-01,84721.5,3,3
f2N8QiIE,2024-10-01,12990.0,1,1
PNp6hQ3,2023-10-01,275573.0,33,30
PNp6hQ3,2023-11-01,1804810.0,168,152
PNp6hQ3,2023-12-01,1732628.0,215,202
PNp6hQ3,2024-01-01,1609046.0,180,153
PNp6hQ3,2024-02-01,1208831.0,134,114
PNp6hQ3,2024-03-01,1918702.0,204,184
PNp6hQ3,2024-04-01,1854149.0,204,175
PNp6hQ3,2024-05-01,1769986.0,143,127
PNp6hQ3,2024-06-01,2047529.0,189,170
PNp6hQ3,2024-07-01,1467697.0,160,132
PNp6hQ3,2024-08-01,1696888.0,162,138
PNp6hQ3,2024-09-01,1582673.0,146,132
PNp6hQ3,2024-10-01,963061.0,95,87
cSuJA8aBC,2023-10-01,49207.25,28,26
cSuJA8aBC,2023-11-01,114185.5,81,61
cSuJA8aBC,2023-12-01,112303.9,87,65
cSuJA8aBC,2024-01-01,100129.2,84,57
cSuJA8aBC,2024-02-01,142433.25,98,76
cSuJA8aBC,2024-03-01,121222.7,80,61
cSuJA8aBC,2024-04-01,136588.2,91,57
cSuJA8aBC,2024-05-01,132971.9,67,54
cSuJA8aBC,2024-06-01,152463.1,90,77
cSuJA8aBC,2024-07-01,178306.9,113,83
cSuJA8aBC,2024-08-01,172054.2,144,107
cSuJA8aBC,2024-09-01,178448.45,116,85
cSuJA8aBC,2024-10-01,147715.05,99,74
6NSPI,2023-10-01,303754.46,675,380
6NSPI,2023-11-01,1061113.31,2393,919
6NSPI,2023-12-01,1004372.96,2105,822
6NSPI,2024-01-01,872209.55,1755,693
6NSPI,2024-02-01,923851.42,1846,703
6NSPI,2024-03-01,1183074.22,2214,858
6NSPI,2024-04-01,1365086.99,2634,1067
6NSPI,2024-05-01,1067031.75,2112,879
6NSPI,2024-06-01,1258599.1,2232,984
6NSPI,2024-07-01,1131724.0,2083,878
6NSPI,2024-08-01,1389285.8,2502,1057
6NSPI,2024-09-01,1244882.9,2334,976
6NSPI,2024-10-01,220738.15,326,217
h05hTcmoz,2023-10-01,351942.75,110,88
h05hTcmoz,2023-11-01,1284912.29,400,295
h05hTcmoz,2023-12-01,1815322.3,389,272
h05hTcmoz,2024-01-01,1050410.81,308,216
h05hTcmoz,2024-02-01,1473584.94,363,261
h05hTcmoz,2024-03-01,1985140.88,484,357
h05hTcmoz,2024-04-01,1516214.05,435,316
h05hTcmoz,2024-05-01,1775059.48,508,368
h05hTcmoz,2024-06-01,1876789.66,534,391
h05hTcmoz,2024-07-01,1873609.74,523,373
h05hTcmoz,2024-08-01,1851632.57,507,357
h05hTcmoz,2024-09-01,1197063.2,327,239
h05hTcmoz,2024-10-01,475295.5,152,116
c3XGmZeB,2023-10-01,390481.0,20,20
c3XGmZeB,2023-11-01,742649.0,52,47
c3XGmZeB,2023-12-01,691926.0,44,42
c3XGmZeB,2024-01-01,728231.0,38,36
c3XGmZeB,2024-02-01,690653.0,41,39
c3XGmZeB,2024-03-01,717612.0,55,52
c3XGmZeB,2024-04-01,822379.5,39,36
c3XGmZeB,2024-05-01,996609.0,53,50
c3XGmZeB,2024-06-01,523366.0,29,29
c3XGmZeB,2024-07-01,786795.0,35,32
c3XGmZeB,2024-08-01,148259.0,12,11
k1N0GFKMN,2023-10-01,955943.89,16,12
k1N0GFKMN,2023-11-01,2599664.55,73,59
k1N0GFKMN,2023-12-01,1914501.2,42,33
k1N0GFKMN,2024-01-01,2659402.95,54,48
k1N0GFKMN,2024-02-01,2586120.31,53,40
k1N0GFKMN,2024-03-01,2530893.86,53,46
k1N0GFKMN,2024-04-01,1928766.43,46,37
k1N0GFKMN,2024-05-01,2553770.42,57,40
k1N0GFKMN,2024-06-01,2077766.23,46,40
k1N0GFKMN,2024-07-01,3058823.58,64,59
k1N0GFKMN,2024-08-01,4033826.61,79,60
k1N0GFKMN,2024-09-01,3562802.62,50,41
k1N0GFKMN,2024-10-01,2921455.41,43,38
Z1GoPMt,2023-10-01,4900.0,1,1
Z1GoPMt,2023-11-01,70300.0,7,7
Z1GoPMt,2023-12-01,45400.0,6,6
Z1GoPMt,2024-01-01,50400.0,6,5
Z1GoPMt,2024-02-01,21700.0,3,3
Z1GoPMt,2024-03-01,32600.0,4,3
Z1GoPMt,2024-04-01,22700.0,3,3
Z1GoPMt,2024-05-01,22700.0,3,3
Z1GoPMt,2024-06-01,34600.0,4,4
Z1GoPMt,2024-07-01,24700.0,3,3
Z1GoPMt,2024-08-01,114600.0,4,4
Z1GoPMt,2024-09-01,12800.0,2,2
Z1GoPMt,2024-10-01,7900.0,1,1
F9OKf,2023-10-01,16210.0,5,5
F9OKf,2023-11-01,236967.0,66,27
F9OKf,2023-12-01,623430.0,127,102
F9OKf,2024-01-01,104130.0,72,70
F9OKf,2024-02-01,773870.0,158,93
F9OKf,2024-03-01,278500.0,46,5
F9OKf,2024-04-01,36000.0,9,3
F9OKf,2024-05-01,145550.0,20,5
F9OKf,2024-06-01,4000.0,1,1
F9OKf,2024-07-01,14400.0,2,2
F9OKf,2024-09-01,80500.0,3,2
F9OKf,2024-10-01,90000.0,4,4
yZ7r1,2023-10-01,702726.57,521,367
yZ7r1,2023-11-01,2052076.72,1652,939
yZ7r1,2023-12-01,2552005.42,1977,1071
yZ7r1,2024-01-01,2106505.51,1608,935
yZ7r1,2024-02-01,2094938.42,1637,908
yZ7r1,2024-03-01,2264564.21,1777,968
yZ7r1,2024-04-01,2710919.12,2058,1065
yZ7r1,2024-05-01,2914578.56,2266,1237
yZ7r1,2024-06-01,3284918.21,2301,1315
yZ7r1,2024-07-01,2884398.02,2237,1289
yZ7r1,2024-08-01,3115235.7,2305,1327
yZ7r1,2024-09-01,3485145.01,2411,1384
yZ7r1,2024-10-01,2655720.69,1735,1006
rsrNs2PI,2023-10-01,767167.52,274,242
rsrNs2PI,2023-11-01,1174235.15,635,571
rsrNs2PI,2023-12-01,1777822.9,858,731
rsrNs2PI,2024-01-01,2205913.8,973,780
rsrNs2PI,2024-02-01,1253864.82,557,487
rsrNs2PI,2024-03-01,11764479.6,4728,3806
rsrNs2PI,2024-04-01,871580.5,410,361
rsrNs2PI,2024-05-01,774703.47,337,322
rsrNs2PI,2024-06-01,2190737.0,784,680
rsrNs2PI,2024-07-01,680414.0,223,202
rsrNs2PI,2024-08-01,547446.01,137,137
rsrNs2PI,2024-09-01,1254751.61,445,417
rsrNs2PI,2024-10-01,969919.0,344,309
nlLvo,2024-08-01,541217.0,69,67
nlLvo,2024-09-01,465424.0,53,52
nlLvo,2024-10-01,409946.0,40,40
H21BjyNiq,2023-10-01,61100.0,14,9
H21BjyNiq,2023-11-01,239336.0,20,18
H21BjyNiq,2023-12-01,101190.0,11,10
H21BjyNiq,2024-01-01,33230.0,4,4
H21BjyNiq,2024-02-01,72480.0,8,5
H21BjyNiq,2024-03-01,72067.0,6,6
H21BjyNiq,2024-04-01,55350.0,24,13
H21BjyNiq,2024-05-01,245265.0,45,19
H21BjyNiq,2024-06-01,184040.0,31,14
H21BjyNiq,2024-07-01,273480.0,61,26
H21BjyNiq,2024-08-01,213750.0,52,21
H21BjyNiq,2024-09-01,108197.0,21,11
H21BjyNiq,2024-10-01,48815.0,28,15
cBFwS,2023-10-01,238340.0,30,29
cBFwS,2023-11-01,829950.0,112,85
cBFwS,2023-12-01,648105.0,86,72
cBFwS,2024-01-01,637780.0,84,69
cBFwS,2024-02-01,835940.0,117,93
cBFwS,2024-03-01,1051972.0,137,109
